mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.197,0.151,-0.479,0.06,0.008,0.006,380.0,1046.0,1.01
-0.232,0.16,-0.528,0.034,0.009,0.006,326.0,978.0,1.01
-0.248,0.161,-0.54,0.035,0.009,0.007,305.0,996.0,1.01
-0.265,0.164,-0.562,0.019,0.01,0.007,284.0,1119.0,1.01
-0.291,0.173,-0.619,-0.002,0.011,0.008,259.0,1043.0,1.01
-0.303,0.175,-0.635,-0.021,0.011,0.008,259.0,1050.0,1.01
-0.338,0.187,-0.685,-0.023,0.012,0.009,234.0,836.0,1.01
-0.376,0.199,-0.753,-0.044,0.014,0.01,220.0,892.0,1.01
-0.407,0.211,-0.776,-0.042,0.015,0.01,216.0,936.0,1.01
-0.432,0.218,-0.817,-0.059,0.015,0.011,209.0,943.0,1.01
-0.454,0.224,-0.848,-0.073,0.016,0.011,207.0,881.0,1.01
-0.484,0.235,-0.893,-0.065,0.017,0.012,203.0,625.0,1.01
-0.51,0.245,-0.941,-0.08,0.018,0.013,198.0,779.0,1.01
-0.542,0.256,-0.98,-0.088,0.019,0.013,193.0,934.0,1.01
-0.552,0.259,-1.012,-0.105,0.019,0.014,190.0,939.0,1.01
-0.577,0.271,-1.045,-0.107,0.02,0.014,189.0,817.0,1.01
-0.595,0.279,-1.096,-0.127,0.021,0.015,182.0,878.0,1.01
-0.617,0.289,-1.102,-0.107,0.022,0.016,180.0,888.0,1.02
-0.636,0.298,-1.129,-0.115,0.023,0.016,180.0,846.0,1.01
-0.644,0.302,-1.161,-0.136,0.023,0.017,174.0,881.0,1.01
-0.667,0.311,-1.19,-0.125,0.024,0.017,172.0,772.0,1.01
-0.694,0.323,-1.234,-0.143,0.025,0.018,170.0,849.0,1.01
-0.712,0.33,-1.243,-0.127,0.026,0.018,171.0,696.0,1.01
-0.74,0.343,-1.34,-0.179,0.027,0.019,170.0,822.0,1.02
-0.758,0.349,-1.306,-0.128,0.027,0.019,170.0,687.0,1.02
-0.778,0.359,-1.368,-0.179,0.028,0.02,168.0,777.0,1.02
-0.812,0.376,-1.429,-0.179,0.03,0.021,164.0,740.0,1.02
-0.829,0.383,-1.463,-0.185,0.031,0.022,165.0,834.0,1.02
-0.845,0.392,-1.528,-0.21,0.031,0.022,165.0,778.0,1.02
-0.862,0.401,-1.545,-0.205,0.032,0.023,162.0,659.0,1.02
-0.876,0.407,-1.573,-0.213,0.033,0.023,162.0,792.0,1.02
-0.886,0.414,-1.548,-0.169,0.033,0.024,160.0,800.0,1.02
-0.893,0.417,-1.608,-0.22,0.033,0.024,162.0,927.0,1.02
-0.922,0.431,-1.665,-0.233,0.035,0.025,161.0,793.0,1.02
-0.951,0.443,-1.687,-0.219,0.036,0.025,162.0,814.0,1.02
-0.975,0.451,-1.695,-0.207,0.036,0.026,160.0,708.0,1.02
-1.022,0.471,-1.789,-0.24,0.038,0.027,159.0,789.0,1.02
-1.064,0.489,-1.867,-0.26,0.04,0.029,156.0,705.0,1.02
-1.081,0.495,-1.867,-0.248,0.04,0.029,156.0,789.0,1.02
-1.098,0.503,-1.901,-0.242,0.041,0.029,157.0,722.0,1.02
-1.099,0.505,-1.915,-0.263,0.041,0.03,157.0,752.0,1.02
-1.117,0.517,-1.987,-0.278,0.042,0.03,157.0,814.0,1.02
-1.128,0.524,-1.997,-0.262,0.043,0.031,155.0,817.0,1.02
-1.149,0.538,-2.03,-0.252,0.044,0.032,154.0,819.0,1.02
