mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.099,0.173,-0.228,0.425,0.004,0.003,2059.0,1547.0,1.0
0.14,0.175,-0.173,0.469,0.004,0.003,1894.0,1499.0,1.0
0.181,0.176,-0.14,0.515,0.004,0.003,1907.0,1740.0,1.0
0.239,0.178,-0.1,0.552,0.004,0.003,1726.0,1476.0,1.0
0.269,0.179,-0.058,0.591,0.004,0.003,1727.0,1575.0,1.0
0.321,0.183,0.013,0.691,0.005,0.003,1565.0,1541.0,1.01
0.364,0.187,0.017,0.703,0.005,0.003,1466.0,1352.0,1.0
0.432,0.194,0.091,0.813,0.005,0.004,1380.0,1363.0,1.0
0.47,0.198,0.092,0.822,0.005,0.004,1413.0,1445.0,1.0
0.505,0.201,0.153,0.902,0.005,0.004,1399.0,1399.0,1.0
0.541,0.205,0.174,0.939,0.005,0.004,1437.0,1404.0,1.0
0.587,0.205,0.219,0.981,0.006,0.004,1351.0,1468.0,1.01
0.668,0.21,0.277,1.061,0.006,0.004,1268.0,1514.0,1.0
0.737,0.219,0.336,1.147,0.006,0.004,1288.0,1436.0,1.0
0.776,0.22,0.376,1.195,0.006,0.005,1247.0,1514.0,1.0
0.833,0.226,0.437,1.275,0.006,0.005,1237.0,1380.0,1.0
0.887,0.229,0.492,1.334,0.007,0.005,1201.0,1505.0,1.0
0.942,0.235,0.539,1.408,0.007,0.005,1195.0,1344.0,1.0
0.981,0.238,0.551,1.428,0.007,0.005,1193.0,1457.0,1.0
1.023,0.244,0.563,1.465,0.007,0.005,1119.0,1375.0,1.0
1.047,0.248,0.596,1.509,0.008,0.005,1097.0,1483.0,1.0
1.061,0.252,0.575,1.508,0.008,0.006,1076.0,1557.0,1.0
1.087,0.256,0.57,1.524,0.008,0.006,1085.0,1585.0,1.0
1.115,0.263,0.575,1.562,0.008,0.006,1069.0,1308.0,1.0
1.127,0.266,0.63,1.617,0.008,0.006,1075.0,1463.0,1.0
1.145,0.269,0.636,1.632,0.009,0.006,993.0,1298.0,1.0
1.16,0.276,0.637,1.661,0.009,0.006,1006.0,1429.0,1.0
1.189,0.283,0.657,1.705,0.009,0.006,1022.0,1318.0,1.0
1.237,0.289,0.683,1.758,0.009,0.007,1005.0,1408.0,1.0
1.268,0.293,0.71,1.799,0.009,0.007,993.0,1328.0,1.0
1.287,0.299,0.731,1.827,0.01,0.007,998.0,1356.0,1.0
1.289,0.303,0.714,1.841,0.01,0.007,968.0,1431.0,1.0
1.291,0.306,0.702,1.848,0.01,0.007,986.0,1317.0,1.0
1.308,0.314,0.718,1.889,0.01,0.007,961.0,1391.0,1.0
1.331,0.319,0.737,1.926,0.01,0.007,967.0,1485.0,1.0
1.339,0.324,0.719,1.925,0.011,0.008,925.0,1301.0,1.0
1.364,0.329,0.749,1.96,0.011,0.008,906.0,1228.0,1.0
1.386,0.336,0.728,1.959,0.011,0.008,904.0,1245.0,1.0
1.392,0.339,0.757,2.005,0.011,0.008,914.0,1413.0,1.0
1.393,0.344,0.746,2.022,0.011,0.008,910.0,1243.0,1.0
1.402,0.349,0.702,2.009,0.012,0.009,892.0,1177.0,1.0
1.403,0.355,0.707,2.032,0.012,0.008,917.0,1276.0,1.0
1.418,0.361,0.764,2.105,0.012,0.009,902.0,1219.0,1.0
1.429,0.366,0.778,2.128,0.012,0.009,884.0,1232.0,1.0
1.445,0.372,0.715,2.116,0.013,0.009,886.0,1158.0,1.0
1.452,0.379,0.755,2.17,0.013,0.009,892.0,1234.0,1.0
1.471,0.387,0.753,2.189,0.013,0.01,876.0,1218.0,1.0
1.468,0.393,0.751,2.209,0.013,0.01,885.0,1298.0,1.0
1.443,0.397,0.716,2.199,0.013,0.01,899.0,1265.0,1.0
1.425,0.399,0.705,2.191,0.014,0.01,869.0,1303.0,1.0
1.418,0.406,0.68,2.191,0.014,0.01,880.0,1316.0,1.0
