mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.822,0.291,-1.385,-0.292,0.007,0.005,1917.0,1507.0,1.0
-0.807,0.297,-1.402,-0.272,0.007,0.005,1882.0,1657.0,1.0
-0.798,0.301,-1.344,-0.214,0.007,0.005,1965.0,1655.0,1.0
-0.78,0.307,-1.398,-0.244,0.007,0.005,1969.0,1604.0,1.0
-0.753,0.308,-1.347,-0.187,0.007,0.005,1970.0,1754.0,1.0
-0.752,0.316,-1.397,-0.201,0.007,0.005,2002.0,1693.0,1.0
-0.753,0.323,-1.347,-0.14,0.007,0.005,1945.0,1686.0,1.0
-0.748,0.327,-1.392,-0.159,0.007,0.005,1946.0,1599.0,1.0
-0.739,0.333,-1.393,-0.141,0.008,0.006,1877.0,1545.0,1.0
-0.734,0.336,-1.38,-0.111,0.008,0.006,1943.0,1499.0,1.0
-0.719,0.34,-1.387,-0.12,0.008,0.006,1930.0,1534.0,1.0
-0.716,0.344,-1.428,-0.118,0.008,0.006,1970.0,1549.0,1.0
