mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.044,0.255,-0.515,0.436,0.004,0.006,3714.0,1616.0,1.0
-0.124,0.259,-0.6,0.391,0.004,0.005,3537.0,1472.0,1.0
-0.211,0.265,-0.676,0.336,0.005,0.005,3534.0,1354.0,1.0
-0.274,0.27,-0.778,0.229,0.005,0.005,3159.0,1553.0,1.0
-0.32,0.272,-0.807,0.193,0.005,0.004,3065.0,1784.0,1.0
-0.355,0.279,-0.866,0.189,0.005,0.004,3170.0,1641.0,1.0
-0.369,0.277,-0.878,0.161,0.005,0.004,2839.0,1324.0,1.0
-0.411,0.279,-0.944,0.12,0.005,0.004,2829.0,1721.0,1.0
-0.462,0.28,-0.934,0.13,0.005,0.004,2702.0,1459.0,1.0
-0.518,0.282,-1.058,-0.002,0.006,0.004,2513.0,1490.0,1.0
-0.559,0.284,-1.14,-0.058,0.006,0.004,2458.0,1443.0,1.0
-0.602,0.285,-1.152,-0.077,0.006,0.004,2493.0,1380.0,1.0
-0.647,0.289,-1.257,-0.146,0.006,0.004,2467.0,1313.0,1.0
-0.703,0.29,-1.239,-0.134,0.006,0.004,2392.0,1496.0,1.0
-0.774,0.297,-1.309,-0.178,0.006,0.004,2268.0,1473.0,1.0
-0.83,0.3,-1.418,-0.271,0.006,0.004,2198.0,1673.0,1.0
-0.864,0.304,-1.444,-0.278,0.006,0.005,2310.0,1799.0,1.0
-0.898,0.305,-1.445,-0.284,0.006,0.004,2394.0,1580.0,1.0
-0.943,0.309,-1.545,-0.379,0.006,0.004,2380.0,1688.0,1.0
-0.983,0.311,-1.559,-0.376,0.006,0.005,2322.0,1802.0,1.0
-1.002,0.307,-1.577,-0.406,0.006,0.005,2241.0,1743.0,1.0
-1.013,0.304,-1.648,-0.48,0.006,0.005,2245.0,1695.0,1.0
-1.014,0.306,-1.602,-0.45,0.007,0.005,2189.0,1661.0,1.0
-1.014,0.304,-1.549,-0.406,0.007,0.005,2144.0,1691.0,1.0
-0.991,0.303,-1.527,-0.37,0.007,0.005,2079.0,1323.0,1.0
-0.957,0.301,-1.543,-0.418,0.006,0.005,2178.0,1822.0,1.0
