mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.183,0.174,-0.543,0.099,0.005,0.004,1087.0,1101.0,1.0
-0.197,0.178,-0.526,0.137,0.005,0.004,1092.0,1259.0,1.0
-0.211,0.182,-0.546,0.124,0.006,0.004,1068.0,1464.0,1.0
-0.225,0.185,-0.573,0.119,0.006,0.004,1056.0,1438.0,1.0
-0.224,0.188,-0.568,0.121,0.006,0.004,1073.0,1375.0,1.0
0.045,0.007,0.033,0.059,0.0,0.0,1017.0,1325.0,1.0
0.001,0.044,-0.08,0.081,0.001,0.001,2023.0,1598.0,1.0
0.004,0.062,-0.115,0.119,0.001,0.001,2396.0,1338.0,1.0
0.005,0.076,-0.144,0.141,0.001,0.002,2528.0,1380.0,1.0
0.009,0.085,-0.164,0.161,0.002,0.002,2746.0,1548.0,1.0
0.011,0.096,-0.169,0.184,0.002,0.002,2496.0,1654.0,1.0
0.001,0.101,-0.188,0.187,0.002,0.002,2596.0,1485.0,1.0
-0.002,0.106,-0.2,0.186,0.002,0.002,2767.0,1663.0,1.0
0.006,0.107,-0.181,0.218,0.002,0.002,2303.0,1403.0,1.0
0.025,0.107,-0.18,0.208,0.002,0.002,2533.0,1765.0,1.0
0.039,0.111,-0.16,0.246,0.002,0.002,2662.0,1231.0,1.0
0.058,0.113,-0.154,0.26,0.002,0.002,2761.0,1457.0,1.0
0.061,0.114,-0.138,0.285,0.002,0.002,2832.0,1737.0,1.0
0.071,0.115,-0.156,0.273,0.002,0.002,2549.0,1591.0,1.0
0.079,0.115,-0.14,0.28,0.002,0.002,2522.0,1667.0,1.01
0.083,0.117,-0.136,0.299,0.002,0.002,2506.0,1619.0,1.0
0.091,0.117,-0.129,0.307,0.003,0.002,2005.0,1654.0,1.0
0.084,0.117,-0.131,0.296,0.003,0.002,2132.0,1590.0,1.0
0.095,0.118,-0.13,0.308,0.003,0.002,2198.0,1483.0,1.0
0.087,0.121,-0.157,0.293,0.003,0.002,2285.0,1763.0,1.0
0.075,0.124,-0.153,0.306,0.003,0.002,2213.0,1702.0,1.0
0.066,0.125,-0.174,0.288,0.003,0.002,2058.0,1718.0,1.0
0.052,0.125,-0.191,0.268,0.003,0.002,1987.0,1855.0,1.0
0.047,0.127,-0.175,0.301,0.003,0.002,1835.0,1768.0,1.0
0.03,0.129,-0.22,0.266,0.003,0.002,1780.0,1773.0,1.0
0.015,0.13,-0.225,0.26,0.003,0.002,1865.0,1745.0,1.0
0.004,0.132,-0.244,0.256,0.003,0.003,1805.0,1751.0,1.0
0.0,0.134,-0.265,0.238,0.003,0.003,1714.0,1826.0,1.0
0.001,0.136,-0.281,0.234,0.003,0.003,1606.0,1653.0,1.0
-0.003,0.138,-0.272,0.248,0.003,0.003,1645.0,1761.0,1.0
-0.002,0.141,-0.279,0.255,0.004,0.003,1540.0,1666.0,1.0
-0.002,0.14,-0.257,0.263,0.004,0.003,1518.0,1615.0,1.0
0.002,0.143,-0.261,0.28,0.004,0.003,1516.0,1777.0,1.0
0.009,0.145,-0.26,0.287,0.004,0.003,1494.0,1680.0,1.0
0.025,0.148,-0.256,0.307,0.004,0.003,1461.0,1741.0,1.0
0.044,0.151,-0.248,0.323,0.004,0.003,1446.0,1684.0,1.0
0.065,0.153,-0.228,0.348,0.004,0.003,1429.0,1752.0,1.0
0.082,0.155,-0.212,0.37,0.004,0.003,1373.0,1669.0,1.0
0.096,0.158,-0.237,0.368,0.004,0.003,1336.0,1681.0,1.0
0.111,0.161,-0.214,0.395,0.004,0.003,1349.0,1663.0,1.0
0.131,0.164,-0.202,0.419,0.005,0.003,1309.0,1647.0,1.0
0.145,0.167,-0.209,0.43,0.005,0.003,1314.0,1662.0,1.0
0.153,0.17,-0.174,0.464,0.005,0.003,1309.0,1617.0,1.0
0.164,0.172,-0.217,0.444,0.005,0.003,1323.0,1572.0,1.0
0.168,0.176,-0.193,0.478,0.005,0.004,1240.0,1690.0,1.0
0.174,0.179,-0.2,0.482,0.005,0.004,1246.0,1621.0,1.0
0.189,0.179,-0.177,0.494,0.005,0.004,1267.0,1689.0,1.0
0.195,0.182,-0.137,0.563,0.005,0.004,1233.0,1562.0,1.0
0.215,0.185,-0.133,0.563,0.005,0.004,1196.0,1525.0,1.0
0.225,0.188,-0.129,0.588,0.005,0.004,1227.0,1563.0,1.0
0.225,0.191,-0.141,0.583,0.006,0.004,1052.0,1511.0,1.0
0.233,0.194,-0.157,0.577,0.006,0.004,1180.0,1488.0,1.0
0.235,0.198,-0.113,0.643,0.006,0.004,1172.0,1542.0,1.0
0.233,0.2,-0.113,0.651,0.006,0.004,1160.0,1589.0,1.0
0.222,0.204,-0.151,0.635,0.006,0.004,1088.0,1613.0,1.0
0.223,0.207,-0.129,0.664,0.006,0.004,1174.0,1638.0,1.0
0.215,0.211,-0.159,0.65,0.006,0.004,1157.0,1484.0,1.0
0.213,0.214,-0.237,0.588,0.006,0.005,1056.0,1478.0,1.0
0.2,0.217,-0.226,0.612,0.006,0.005,1134.0,1466.0,1.0
0.184,0.22,-0.215,0.618,0.007,0.005,1134.0,1466.0,1.0
0.175,0.223,-0.215,0.627,0.007,0.005,1134.0,1538.0,1.0
0.167,0.227,-0.243,0.604,0.007,0.005,1117.0,1469.0,1.0
0.156,0.231,-0.248,0.626,0.007,0.005,1074.0,1516.0,1.0
0.147,0.232,-0.28,0.601,0.007,0.005,1111.0,1458.0,1.0
0.137,0.236,-0.288,0.62,0.007,0.005,1111.0,1469.0,1.0
