mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.193,0.121,-0.411,0.044,0.003,0.002,1526.0,1453.0,1.0
-0.218,0.122,-0.444,0.015,0.003,0.002,1364.0,1340.0,1.0
-0.237,0.125,-0.483,-0.015,0.003,0.003,1325.0,1443.0,1.0
-0.264,0.128,-0.518,-0.035,0.004,0.003,1223.0,1425.0,1.0
-0.291,0.131,-0.543,-0.058,0.004,0.003,1136.0,1288.0,1.0
-0.321,0.136,-0.589,-0.087,0.004,0.003,1047.0,1383.0,1.0
-0.346,0.139,-0.6,-0.083,0.005,0.003,922.0,1380.0,1.0
-0.362,0.142,-0.648,-0.121,0.005,0.004,836.0,1322.0,1.0
-0.375,0.145,-0.636,-0.113,0.005,0.004,832.0,1239.0,1.0
-0.382,0.146,-0.667,-0.135,0.005,0.004,799.0,1280.0,1.0
-0.382,0.149,-0.637,-0.097,0.005,0.004,836.0,1268.0,1.0
-0.38,0.151,-0.669,-0.113,0.005,0.004,807.0,1156.0,1.0
-0.383,0.154,-0.682,-0.122,0.005,0.004,802.0,1233.0,1.0
-0.384,0.158,-0.697,-0.112,0.006,0.004,807.0,1204.0,1.0
-0.384,0.16,-0.691,-0.114,0.006,0.004,731.0,1254.0,1.0
-0.381,0.164,-0.685,-0.095,0.006,0.004,743.0,1201.0,1.0
-0.374,0.166,-0.694,-0.085,0.006,0.004,758.0,1169.0,1.0
-0.363,0.166,-0.682,-0.074,0.006,0.004,712.0,1277.0,1.0
-0.353,0.17,-0.67,-0.058,0.006,0.005,728.0,1187.0,1.01
-0.336,0.17,-0.668,-0.044,0.006,0.005,727.0,1340.0,1.0
-0.329,0.174,-0.644,-0.001,0.007,0.005,710.0,1231.0,1.0
-0.323,0.176,-0.65,-0.01,0.007,0.005,688.0,1245.0,1.0
-0.317,0.179,-0.637,0.018,0.007,0.005,679.0,1413.0,1.01
-0.32,0.184,-0.681,-0.001,0.007,0.005,653.0,1157.0,1.0
-0.319,0.187,-0.658,0.014,0.007,0.005,662.0,1208.0,1.01
-0.321,0.191,-0.676,0.011,0.007,0.005,668.0,1115.0,1.0
-0.327,0.194,-0.677,0.016,0.008,0.005,656.0,1116.0,1.0
-0.33,0.196,-0.694,0.017,0.008,0.006,631.0,1196.0,1.0
-0.341,0.2,-0.706,0.018,0.008,0.006,622.0,1362.0,1.01
-0.354,0.205,-0.743,0.001,0.008,0.006,642.0,1069.0,1.01
-0.368,0.21,-0.764,-0.011,0.008,0.006,614.0,1130.0,1.01
-0.383,0.216,-0.789,-0.012,0.009,0.006,607.0,962.0,1.01
-0.404,0.221,-0.796,-0.006,0.009,0.006,603.0,1160.0,1.01
-0.406,0.224,-0.807,0.002,0.009,0.006,605.0,1108.0,1.01
-0.414,0.228,-0.841,-0.025,0.009,0.007,586.0,1113.0,1.01
-0.416,0.232,-0.833,-0.005,0.009,0.007,605.0,1148.0,1.01
